episode,steps,reward,epsilon,max_q,avg100,lr
4344,685,1640.000,0.050000,27.67926,1765.300,0.00000502
4345,975,1950.000,0.050000,27.57693,1769.500,0.00000501
4346,857,2650.000,0.050000,27.61351,1783.300,0.00000501
4347,849,2080.000,0.050000,27.63581,1786.900,0.00000500
4348,887,3370.000,0.050000,27.69785,1803.200,0.00000500
4349,937,1440.000,0.050000,27.68040,1798.100,0.00000499
4350,1249,1330.000,0.050000,27.66336,1785.000,0.00000498
4351,837,2000.000,0.050000,27.66007,1776.000,0.00000498
4352,753,1280.000,0.050000,27.71745,1771.500,0.00000497
4353,595,820.000,0.050000,27.84031,1764.500,0.00000497
4354,881,1930.000,0.050000,27.71342,1754.100,0.00000497
4355,769,1110.000,0.050000,27.67874,1753.000,0.00000496
4356,785,1200.000,0.050000,27.66560,1748.600,0.00000496
4357,833,4260.000,0.050000,27.68004,1776.300,0.00000495
4358,1247,2210.000,0.050000,27.73942,1785.900,0.00000494
4359,725,2530.000,0.050000,27.71208,1783.900,0.00000494
4360,881,1840.000,0.050000,27.74953,1785.500,0.00000493
4361,777,1940.000,0.050000,27.74530,1787.500,0.00000493
4362,781,1600.000,0.050000,27.77632,1785.700,0.00000492
4363,739,970.000,0.050000,27.80843,1777.500,0.00000492
4364,1129,2320.000,0.050000,27.78538,1780.800,0.00000491
4365,809,2970.000,0.050000,27.78246,1804.200,0.00000491
4366,753,1360.000,0.050000,27.77558,1806.500,0.00000490
4367,1081,2240.000,0.050000,27.78212,1818.000,0.00000490
4368,611,1090.000,0.050000,27.76941,1785.900,0.00000489
4369,829,1860.000,0.050000,27.79661,1777.100,0.00000489
4370,993,2840.000,0.050000,27.80714,1793.000,0.00000488
4371,901,1500.000,0.050000,27.81767,1786.200,0.00000488
4372,877,1630.000,0.050000,27.77269,1783.100,0.00000487
4373,847,1260.000,0.050000,27.72618,1785.200,0.00000486
4374,847,2040.000,0.050000,27.78566,1787.800,0.00000486
4375,801,2030.000,0.050000,27.79350,1787.100,0.00000485
4376,943,1980.000,0.050000,27.71490,1799.600,0.00000485
4377,791,1830.000,0.050000,27.74984,1792.700,0.00000484
4378,975,2030.000,0.050000,27.78875,1802.500,0.00000484
4379,821,1940.000,0.050000,27.80130,1814.900,0.00000483
4380,739,1100.000,0.050000,27.73328,1812.900,0.00000483
4381,893,2050.000,0.050000,27.76176,1818.900,0.00000482
4382,905,1840.000,0.050000,27.81492,1820.000,0.00000482
4383,851,4250.000,0.050000,27.75021,1841.800,0.00000481
4384,1147,2320.000,0.050000,27.81923,1847.500,0.00000481
4385,1071,2910.000,0.050000,27.83539,1863.300,0.00000480
4386,701,1170.000,0.050000,27.76380,1860.800,0.00000480
4387,991,1970.000,0.050000,27.82663,1852.400,0.00000479
4388,807,1840.000,0.050000,27.81144,1855.300,0.00000478
4389,805,1940.000,0.050000,27.73912,1858.600,0.00000478
4390,871,1990.000,0.050000,27.81721,1868.800,0.00000477
4391,753,1790.000,0.050000,27.79989,1871.700,0.00000477
4392,931,2900.000,0.050000,27.81728,1887.600,0.00000476
4393,799,1740.000,0.050000,27.81751,1876.400,0.00000476
4394,1397,1630.000,0.050000,27.78670,1878.400,0.00000475
4395,755,1640.000,0.050000,27.79106,1877.600,0.00000475
4396,769,1690.000,0.050000,27.82974,1876.000,0.00000474
4397,973,2030.000,0.050000,27.72283,1874.600,0.00000474
4398,859,2020.000,0.050000,27.71878,1882.700,0.00000473
4399,793,1900.000,0.050000,27.76157,1885.800,0.00000473
4400,917,1810.000,0.050000,27.79267,1890.600,0.00000472
4401,913,1660.000,0.050000,27.76273,1889.200,0.00000472
4402,885,1510.000,0.050000,27.79899,1885.700,0.00000471
4403,1045,1130.000,0.050000,27.80048,1874.000,0.00000470
4404,787,1870.000,0.050000,27.81196,1878.800,0.00000470
4405,887,2040.000,0.050000,27.77775,1884.700,0.00000470
4406,1029,2250.000,0.050000,27.76542,1888.800,0.00000469
4407,809,1950.000,0.050000,27.71520,1882.100,0.00000468
4408,769,1480.000,0.050000,27.73143,1868.500,0.00000468
4409,865,1180.000,0.050000,27.79062,1851.100,0.00000467
4410,911,2810.000,0.050000,27.71798,1868.900,0.00000467
4411,845,2750.000,0.050000,27.74149,1867.800,0.00000466
4412,1069,2270.000,0.050000,27.71849,1870.700,0.00000466
4413,1103,1080.000,0.050000,27.66600,1868.900,0.00000465
4414,931,1340.000,0.050000,27.73659,1868.800,0.00000465
4415,767,1420.000,0.050000,27.70707,1863.500,0.00000464
4416,683,1740.000,0.050000,27.76268,1863.000,0.00000464
4417,877,2000.000,0.050000,27.73326,1868.700,0.00000463
4418,783,1400.000,0.050000,27.74533,1855.400,0.00000463
4419,677,1610.000,0.050000,27.78077,1858.100,0.00000462
4420,1039,1730.000,0.050000,27.66037,1865.200,0.00000462
4421,623,1390.000,0.050000,27.73068,1865.400,0.00000461
4422,943,2090.000,0.050000,27.70887,1866.400,0.00000461
4423,777,2750.000,0.050000,27.78148,1881.600,0.00000460
4424,697,980.000,0.050000,27.78480,1873.300,0.00000460
4425,951,2210.000,0.050000,27.73181,1881.200,0.00000460
4426,705,1710.000,0.050000,27.83932,1883.700,0.00000459
4427,927,3250.000,0.050000,27.79213,1890.800,0.00000459
4428,791,2520.000,0.050000,27.75468,1907.200,0.00000458
4429,759,1950.000,0.050000,27.74477,1898.600,0.00000458
4430,859,1550.000,0.050000,27.68254,1893.000,0.00000457
4431,687,1700.000,0.050000,27.75877,1899.800,0.00000457
4432,785,1080.000,0.050000,27.74677,1902.700,0.00000456
4433,811,1820.000,0.050000,27.78255,1903.500,0.00000456
4434,879,3240.000,0.050000,27.73850,1925.000,0.00000455
4435,617,1760.000,0.050000,27.77605,1923.500,0.00000455
4436,889,1800.000,0.050000,27.78651,1922.400,0.00000455
4437,915,2130.000,0.050000,27.76778,1933.500,0.00000454
4438,805,1740.000,0.050000,27.76314,1932.900,0.00000454
4439,907,2030.000,0.050000,27.77306,1927.600,0.00000453
4440,915,1660.000,0.050000,27.76474,1925.700,0.00000453
4441,903,2010.000,0.050000,27.75984,1917.700,0.00000452
4442,785,1860.000,0.050000,27.75346,1919.100,0.00000452
4443,913,1940.000,0.050000,27.77321,1919.900,0.00000451
4444,841,2540.000,0.050000,27.78057,1928.900,0.00000451
4445,591,1190.000,0.050000,27.87007,1921.300,0.00000450
4446,617,1000.000,0.050000,27.80642,1904.800,0.00000450
4447,757,1560.000,0.050000,27.80075,1899.600,0.00000450
4448,791,1950.000,0.050000,27.78957,1885.400,0.00000449
4449,779,1300.000,0.050000,27.80974,1884.000,0.00000449
4450,901,1550.000,0.050000,27.81161,1886.200,0.00000448
4451,631,1050.000,0.050000,27.75934,1876.700,0.00000448
4452,593,1030.000,0.050000,27.77854,1874.200,0.00000447
4453,913,2050.000,0.050000,27.80436,1886.500,0.00000447
4454,803,1980.000,0.050000,27.80040,1887.000,0.00000446
4455,653,900.000,0.050000,27.77296,1884.900,0.00000446
4456,863,2810.000,0.050000,27.82085,1901.000,0.00000446
4457,713,1670.000,0.050000,27.84225,1875.100,0.00000445
4458,823,1460.000,0.050000,27.86926,1867.600,0.00000445
4459,989,2250.000,0.050000,27.82778,1864.800,0.00000444
4460,761,1640.000,0.050000,27.86471,1862.800,0.00000444
4461,989,2810.000,0.050000,27.87047,1871.500,0.00000443
4462,829,2000.000,0.050000,27.85167,1875.500,0.00000443
4463,703,1080.000,0.050000,27.89275,1876.600,0.00000442
4464,1251,2090.000,0.050000,27.87985,1874.300,0.00000442
4465,703,1100.000,0.050000,27.81585,1855.600,0.00000441
4466,741,1260.000,0.050000,27.94539,1854.600,0.00000441
4467,633,1080.000,0.050000,27.82890,1843.000,0.00000441
4468,855,2750.000,0.050000,27.79233,1859.600,0.00000440
4469,705,1210.000,0.050000,27.85295,1853.100,0.00000440
4470,859,1220.000,0.050000,27.82307,1836.900,0.00000439
4471,853,2100.000,0.050000,27.79859,1842.900,0.00000439
4472,939,2100.000,0.050000,27.80704,1847.600,0.00000438
4473,1103,1600.000,0.050000,27.79040,1851.000,0.00000438
4474,841,1700.000,0.050000,27.82689,1847.600,0.00000437
4475,785,1800.000,0.050000,27.76913,1845.300,0.00000437
4476,799,1850.000,0.050000,27.81679,1844.000,0.00000436
4477,793,2610.000,0.050000,27.78951,1851.800,0.00000436
4478,827,1390.000,0.050000,27.84966,1845.400,0.00000435
4479,639,1180.000,0.050000,27.78894,1837.800,0.00000435
4480,921,2050.000,0.050000,27.80023,1847.300,0.00000435
4481,799,2580.000,0.050000,27.81656,1852.600,0.00000434
4482,807,1750.000,0.050000,27.80444,1851.700,0.00000434
4483,643,930.000,0.050000,27.83088,1818.500,0.00000433
4484,1145,1420.000,0.050000,27.85767,1809.500,0.00000433
4485,901,2220.000,0.050000,27.78331,1802.600,0.00000432
4486,955,1350.000,0.050000,27.84250,1804.400,0.00000432
4487,959,1870.000,0.050000,27.79528,1803.400,0.00000431
4488,791,1650.000,0.050000,27.91841,1801.500,0.00000431
4489,903,1800.000,0.050000,27.83551,1800.100,0.00000430
4490,951,2000.000,0.050000,27.84236,1800.200,0.00000430
4491,721,1740.000,0.050000,27.80078,1799.700,0.00000429
4492,843,4330.000,0.050000,27.84990,1814.000,0.00000429
4493,1119,2120.000,0.050000,27.87207,1817.800,0.00000428
4494,911,2000.000,0.050000,27.89097,1821.500,0.00000428
4495,759,1140.000,0.050000,27.89033,1816.500,0.00000427
4496,689,1230.000,0.050000,27.91521,1811.900,0.00000427
4497,941,3530.000,0.050000,27.91565,1826.900,0.00000427
4498,895,1840.000,0.050000,27.91491,1825.100,0.00000426
4499,755,1780.000,0.050000,27.87846,1823.900,0.00000426
4500,607,1710.000,0.050000,27.87023,1822.900,0.00000425
4501,845,2650.000,0.050000,27.88609,1832.800,0.00000425
4502,859,2050.000,0.050000,27.88905,1838.200,0.00000425
4503,595,840.000,0.050000,27.91661,1835.300,0.00000424
4504,679,2530.000,0.050000,27.92613,1841.900,0.00000424
4505,897,1920.000,0.050000,27.91458,1840.700,0.00000423
4506,771,1120.000,0.050000,27.99360,1829.400,0.00000423
4507,699,1750.000,0.050000,27.97272,1827.400,0.00000423
4508,733,1830.000,0.050000,27.96891,1830.900,0.00000422
4509,1003,2260.000,0.050000,27.99350,1841.700,0.00000422
4510,765,1270.000,0.050000,27.94095,1826.300,0.00000421
4511,807,1350.000,0.050000,27.98987,1812.300,0.00000421
4512,821,1870.000,0.050000,27.98813,1808.300,0.00000420
4513,855,3140.000,0.050000,27.97901,1828.900,0.00000420
4514,653,940.000,0.050000,27.98033,1824.900,0.00000420
4515,865,1590.000,0.050000,27.99666,1826.600,0.00000419
4516,837,1560.000,0.050000,27.99238,1824.800,0.00000419
4517,869,2000.000,0.050000,27.95066,1824.800,0.00000418
4518,991,1630.000,0.050000,27.92386,1827.100,0.00000418
4519,889,2850.000,0.050000,27.89039,1839.500,0.00000417
4520,843,1960.000,0.050000,27.92378,1841.800,0.00000417
4521,1053,2780.000,0.050000,27.91520,1855.700,0.00000416
4522,781,1870.000,0.050000,27.90508,1853.500,0.00000416
4523,571,2380.000,0.050000,27.91465,1849.800,0.00000416
4524,929,2060.000,0.050000,27.94526,1860.600,0.00000415
4525,869,1420.000,0.050000,26.97916,1852.700,0.00000415
4526,621,1280.000,0.050000,27.93981,1848.400,0.00000414
4527,745,1490.000,0.050000,27.94769,1830.800,0.00000414
4528,709,1370.000,0.050000,27.90727,1819.300,0.00000414
4529,1181,2060.000,0.050000,27.95713,1820.400,0.00000413
4530,723,2760.000,0.050000,27.87599,1832.500,0.00000413
4531,655,1090.000,0.050000,27.91316,1826.400,0.00000412
4532,825,1700.000,0.050000,27.87772,1832.600,0.00000412
4533,911,1480.000,0.050000,27.86040,1829.200,0.00000411
4534,793,1320.000,0.050000,27.83252,1810.000,0.00000411
4535,875,2620.000,0.050000,27.80422,1818.600,0.00000411
4536,969,1550.000,0.050000,27.85703,1816.100,0.00000410
4537,713,1300.000,0.050000,27.88814,1807.800,0.00000410
4538,1059,2040.000,0.050000,27.82622,1810.800,0.00000409
4539,969,1710.000,0.050000,27.83986,1807.600,0.00000409
4540,735,1410.000,0.050000,27.80477,1805.100,0.00000408
4541,679,1290.000,0.050000,27.76921,1797.900,0.00000408
4542,675,1960.000,0.050000,27.75573,1798.900,0.00000408
4543,671,1860.000,0.050000,27.76530,1798.100,0.00000407
4544,989,2080.000,0.050000,27.70791,1793.500,0.00000407
4545,823,1090.000,0.050000,27.70192,1792.500,0.00000406
4546,1163,5160.000,0.050000,27.71002,1834.100,0.00000406
4547,733,1040.000,0.050000,27.72331,1828.900,0.00000405
4548,881,1940.000,0.050000,27.73230,1828.800,0.00000405
4549,915,1580.000,0.050000,27.71148,1831.600,0.00000404
4550,667,1600.000,0.050000,27.70189,1832.100,0.00000404
4551,749,1640.000,0.050000,27.70997,1838.000,0.00000404
4552,1265,1350.000,0.050000,27.72948,1841.200,0.00000403
4553,767,1540.000,0.050000,27.72441,1836.100,0.00000403
4554,881,2800.000,0.050000,27.73935,1844.300,0.00000402
4555,829,2270.000,0.050000,27.72345,1858.000,0.00000402
4556,745,1860.000,0.050000,27.75289,1848.500,0.00000401
4557,849,2640.000,0.050000,27.71256,1858.200,0.00000401
4558,645,2370.000,0.050000,27.70311,1867.300,0.00000401
4559,1013,2080.000,0.050000,27.72484,1865.600,0.00000400
4560,713,1130.000,0.050000,27.73363,1860.500,0.00000400
4561,849,1770.000,0.050000,27.70208,1850.100,0.00000399
4562,867,1530.000,0.050000,27.64342,1845.400,0.00000399
4563,941,1490.000,0.050000,27.72129,1849.500,0.00000399
4564,1845,2380.000,0.050000,27.72297,1852.400,0.00000398
4565,733,1790.000,0.050000,27.69360,1859.300,0.00000397
4566,759,2040.000,0.050000,27.72491,1867.100,0.00000397
4567,549,970.000,0.050000,27.70748,1866.000,0.00000397
4568,821,4280.000,0.050000,27.71566,1881.300,0.00000396
4569,799,2690.000,0.050000,27.77663,1896.100,0.00000396
4570,873,1920.000,0.050000,27.76674,1903.100,0.00000395
4571,1125,2270.000,0.050000,27.72407,1904.800,0.00000395
4572,815,2780.000,0.050000,27.74284,1911.600,0.00000394
4573,805,2130.000,0.050000,27.77877,1916.900,0.00000394
4574,835,2790.000,0.050000,27.76025,1927.800,0.00000394
4575,675,1870.000,0.050000,27.75577,1928.500,0.00000393
4576,773,2240.000,0.050000,27.76249,1932.400,0.00000393
4577,683,1100.000,0.050000,27.75147,1917.300,0.00000393
4578,853,2870.000,0.050000,27.74877,1932.100,0.00000392
4579,827,2020.000,0.050000,27.78547,1940.500,0.00000392
4580,677,2150.000,0.050000,27.77074,1941.500,0.00000391
4581,631,1740.000,0.050000,27.73824,1933.100,0.00000391
4582,917,2980.000,0.050000,27.73335,1945.400,0.00000391
4583,727,1820.000,0.050000,27.75131,1954.300,0.00000390
4584,901,2080.000,0.050000,27.74954,1960.900,0.00000390
4585,699,1340.000,0.050000,27.74347,1952.100,0.00000389
4586,725,1930.000,0.050000,27.71563,1957.900,0.00000389
4587,719,1010.000,0.050000,27.76816,1949.300,0.00000389
4588,879,2860.000,0.050000,27.77964,1961.400,0.00000388
4589,833,2070.000,0.050000,27.80553,1964.100,0.00000388
4590,829,1930.000,0.050000,27.82458,1963.400,0.00000388
4591,1019,2290.000,0.050000,27.80117,1968.900,0.00000387
4592,625,1690.000,0.050000,27.80366,1942.500,0.00000387
4593,895,1690.000,0.050000,27.78877,1938.200,0.00000386
4594,1103,1780.000,0.050000,27.80053,1936.000,0.00000386
4595,1057,1960.000,0.050000,27.88939,1944.200,0.00000385
4596,1051,2060.000,0.050000,27.76912,1952.500,0.00000385
4597,829,2940.000,0.050000,27.81814,1946.600,0.00000384
4598,859,2570.000,0.050000,27.81545,1953.900,0.00000384
4599,1003,2370.000,0.050000,27.81119,1959.800,0.00000383
4600,957,2190.000,0.050000,27.81117,1964.600,0.00000383
4601,649,1230.000,0.050000,27.81514,1950.400,0.00000383
4602,595,1310.000,0.050000,27.83986,1943.000,0.00000382
4603,511,1000.000,0.050000,27.85304,1944.600,0.00000382
4604,857,2170.000,0.050000,27.83324,1941.000,0.00000382
4605,825,1950.000,0.050000,27.80818,1941.300,0.00000381
4606,911,3070.000,0.050000,27.82681,1960.800,0.00000381
4607,839,1990.000,0.050000,27.80781,1963.200,0.00000381
4608,801,2020.000,0.050000,27.83015,1965.100,0.00000380
4609,803,1020.000,0.050000,27.77758,1952.700,0.00000380
4610,741,1250.000,0.050000,27.84041,1952.500,0.00000379
4611,675,870.000,0.050000,27.83540,1947.700,0.00000379
4612,1009,2020.000,0.050000,27.82208,1949.200,0.00000379
4613,1235,2130.000,0.050000,27.80671,1939.100,0.00000378
4614,825,1650.000,0.050000,27.87083,1946.200,0.00000378
4615,655,1230.000,0.050000,27.83530,1942.600,0.00000377
4616,765,1340.000,0.050000,27.84597,1940.400,0.00000377
4617,985,1820.000,0.050000,27.83705,1938.600,0.00000377
4618,511,810.000,0.050000,27.84440,1930.400,0.00000376
4619,775,1900.000,0.050000,27.83476,1920.900,0.00000376
4620,801,1530.000,0.050000,27.83722,1916.600,0.00000376
4621,971,3090.000,0.050000,27.84862,1919.700,0.00000375
4622,681,1360.000,0.050000,27.80419,1914.600,0.00000375
4623,781,1400.000,0.050000,27.87809,1904.800,0.00000374
4624,887,2850.000,0.050000,27.82023,1912.700,0.00000374
4625,741,990.000,0.050000,27.91155,1908.400,0.00000374
4626,937,1600.000,0.050000,27.87193,1911.600,0.00000373
4627,853,2230.000,0.050000,27.91933,1919.000,0.00000373
4628,851,2150.000,0.050000,28.21767,1926.800,0.00000372
4629,885,1400.000,0.050000,27.71814,1920.200,0.00000372
4630,979,2320.000,0.050000,27.86951,1915.800,0.00000372
4631,655,2600.000,0.050000,27.96589,1930.900,0.00000371
4632,1007,1990.000,0.050000,27.89983,1933.800,0.00000371
4633,705,1360.000,0.050000,27.92119,1932.600,0.00000370
4634,733,1240.000,0.050000,27.90244,1931.800,0.00000370
4635,837,1920.000,0.050000,27.93904,1924.800,0.00000370
4636,785,1900.000,0.050000,27.93266,1928.300,0.00000369
4637,931,3020.000,0.050000,27.89132,1945.500,0.00000369
4638,665,1070.000,0.050000,27.88512,1935.800,0.00000369
4639,673,1380.000,0.050000,27.92744,1932.500,0.00000368
4640,761,2050.000,0.050000,27.86397,1938.900,0.00000368
4641,773,1210.000,0.050000,27.88801,1938.100,0.00000368
4642,907,2060.000,0.050000,27.88828,1939.100,0.00000367
4643,829,1620.000,0.050000,27.91978,1936.700,0.00000367
4644,695,1010.000,0.050000,27.89773,1926.000,0.00000366
4645,819,1840.000,0.050000,27.91887,1933.500,0.00000366
4646,737,2560.000,0.050000,27.90991,1907.500,0.00000366
4647,1007,2730.000,0.050000,27.91157,1924.400,0.00000365
4648,845,1560.000,0.050000,27.90214,1920.600,0.00000365
4649,839,2950.000,0.050000,27.92803,1934.300,0.00000365
4650,845,2060.000,0.050000,27.92082,1938.900,0.00000364
4651,981,1660.000,0.050000,27.93857,1939.100,0.00000364
4652,761,2020.000,0.050000,27.92330,1945.800,0.00000363
4653,737,1710.000,0.050000,27.90670,1947.500,0.00000363
4654,989,1340.000,0.050000,27.91502,1932.900,0.00000363
4655,987,1980.000,0.050000,27.92155,1930.000,0.00000362
4656,877,1740.000,0.050000,27.89276,1928.800,0.00000362
4657,759,1800.000,0.050000,27.92152,1920.400,0.00000361
4658,749,3020.000,0.050000,27.90896,1926.900,0.00000361
4659,787,1340.000,0.050000,27.94307,1919.500,0.00000361
4660,777,1980.000,0.050000,27.93646,1928.000,0.00000360
4661,633,650.000,0.050000,27.91050,1916.800,0.00000360
4662,849,1570.000,0.050000,27.95411,1917.200,0.00000360
4663,915,4260.000,0.050000,27.99682,1944.900,0.00000359
4664,1081,2480.000,0.050000,27.93571,1945.900,0.00000359
4665,905,1660.000,0.050000,27.95916,1944.600,0.00000358
4666,685,1470.000,0.050000,27.93750,1938.900,0.00000358
4667,847,1600.000,0.050000,27.92555,1945.200,0.00000358
4668,1231,2630.000,0.050000,27.94793,1928.700,0.00000357
4669,733,2260.000,0.050000,28.01592,1924.400,0.00000357
4670,605,1720.000,0.050000,27.96536,1922.400,0.00000357
4671,889,2240.000,0.050000,28.00352,1922.100,0.00000356
4672,889,1340.000,0.050000,27.95665,1907.700,0.00000356
4673,915,1890.000,0.050000,27.95578,1905.300,0.00000355
4674,753,2100.000,0.050000,28.00591,1898.400,0.00000355
4675,777,2500.000,0.050000,28.02825,1904.700,0.00000355
4676,987,1930.000,0.050000,28.01242,1901.600,0.00000354
4677,1001,1670.000,0.050000,28.00172,1907.300,0.00000354
4678,703,1020.000,0.050000,27.97612,1888.800,0.00000353
4679,799,2080.000,0.050000,28.01811,1889.400,0.00000353
4680,655,1780.000,0.050000,28.00282,1885.700,0.00000353
4681,869,2080.000,0.050000,28.02310,1889.100,0.00000352
4682,799,2170.000,0.050000,28.01748,1881.000,0.00000352
4683,807,2840.000,0.050000,28.00938,1891.200,0.00000352
4684,951,2440.000,0.050000,27.99578,1894.800,0.00000351
4685,1091,2360.000,0.050000,27.96204,1905.000,0.00000351
4686,831,1380.000,0.050000,27.99512,1899.500,0.00000351
4687,831,1940.000,0.050000,28.02507,1908.800,0.00000350
4688,1053,1740.000,0.050000,28.08555,1897.600,0.00000350
4689,703,1740.000,0.050000,28.02916,1894.300,0.00000349
4690,811,1240.000,0.050000,28.03291,1887.400,0.00000349
4691,1039,2910.000,0.050000,27.98414,1893.600,0.00000349
4692,701,910.000,0.050000,28.03781,1885.800,0.00000348
4693,745,2960.000,0.050000,28.01586,1898.500,0.00000348
4694,729,1260.000,0.050000,28.06926,1893.300,0.00000348
4695,845,2050.000,0.050000,27.99154,1894.200,0.00000347
4696,809,2130.000,0.050000,27.97969,1894.900,0.00000347
